,Unnamed: 0,Unnamed: 0.1,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,ranks,readability,solutions
2011,2011,2011,4.0,True,"03 17, 2018",AHXQ0PAMEKC0P,B005AGO4LU,"{'Size:': ' 8 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",ALH,"Comfortable athletic shoe,  good for the gym (ellipical, tredmill, etc.) Fit is good, and shoe is really lightweight and comfy.","Comfortable, lightweight Xtrainer",1521244800,,,"[('Comfortable athletic shoe', 0.1952270271378127), ('shoe', 0.15895919573556955), ('Fit', 0.1057818624197813), ('the gym (ellipical, tredmill', 0.09809708573123949)]",63.23464285714289,undec
2012,2012,2012,5.0,True,"03 13, 2018",A2P6I9PGAVEW6E,B005AGO4LU,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",kathleen Malcomb,"The shoes fit perfectly and came within the time frame i was given.  Very comfortable, which is needed since my job requires a lot if standing abd walking throughout the day.",Great shoe!,1520899200,,,"[('abd', 0.1424065671941448), ('the day', 0.09419069941682368), ('the time frame', 0.08946206145848971), ('a lot', 0.05853337714164593), ('my job', 0.04819710312173358), ('The shoes', 0.03755611195666476), ('i', 0.0), ('which', 0.0)]",71.62625000000001,undec
2013,2013,2013,1.0,True,"03 11, 2018",A6CXK8NXD50R2,B005AGO4LU,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",MMB,They looked very cheap,Returned...looked cheap,1520726400,,,"[('They', 0.0)]",97.025,undec
2014,2014,2014,5.0,True,"03 5, 2018",A39943Z2419XIU,B005AGO4LU,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,The fit is as expected,Fits to size,1520208000,,,"[('The fit', 0.1367971465464319)]",100.24000000000002,undec
2015,2015,2015,5.0,True,"03 2, 2018",A2RZ3T3ECENTMO,B005AGO4LU,"{'Size:': ' 11 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Jo,Very comfortable shoes. This is my second pair of this style of shoe because I loved them that much.,Very comfortable shoes. This is my second pair of this ...,1519948800,,,"[('shoe', 0.2488306021332023), ('Very comfortable shoes', 0.14255199377216468), ('second', 0.13916757939874175), ('my second pair', 0.1051460732781696), ('this style', 0.08249123689034267), ('I', 0.0), ('This', 0.0), ('them', 0.0)]",85.87671052631579,undec
2016,2016,2016,5.0,True,"02 28, 2018",A16BGUHQH20CIP,B005AGO4LU,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Van G,"Comfortable, consistent each time I order and good looking",Sleek and sporty,1519776000,,,"[('I', 0.0)]",47.30000000000004,undec
2017,2017,2017,5.0,True,"02 27, 2018",A3O3KF45YVTOGY,B005AGO4LU,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,I love the shoe and it fit as expected the photos and description are accurate if you're looking for a shoe that has more cushion or support try a different style but as far as wanting a lightweight and breathable shoe this is it. I am very satisfied with this purchase,I love the shoes and the description and photos were accurate,1519689600,,,"[('more cushion', 0.16092385347109495), ('support', 0.11883924273682309), ('description', 0.1019981328568426), ('a lightweight and breathable shoe', 0.09695228146678664), ('a shoe', 0.08720296756503555), ('the shoe', 0.08720296756503555), ('a different style', 0.08435214595091854), ('the photos', 0.050683949287245914), ('this purchase', 0.028339856559520232), ('I', 0.0), ('it', 0.0), ('that', 0.0), ('this', 0.0), ('you', 0.0)]",64.83485294117649,undec
2018,2018,2018,5.0,True,"02 27, 2018",A3TLWN2BRF1QH5,B005AGO4LU,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Brittany C.,These are so cute and comfortable and very light. I just received them today and the fit is perfect. I normally wear an 8 1/2 and they are true to size!,Great fit!,1519689600,,['https://images-na.ssl-images-amazon.com/images/I/81RTR7fHytL._SY88.jpg'],"[('today', 0.1349473869579759), ('the fit', 0.0744048650800079), ('8 1/2', 0.0), ('I', 0.0), ('These', 0.0), ('them', 0.0), ('they', 0.0)]",92.64344086021504,undec
2019,2019,2019,5.0,True,"02 27, 2018",A2ZGEESHHGFZKL,B005AGO4LU,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Janelle Drenowatz,I always order a 1/2 size up in workout shoes.,Lightweight,1519689600,,,"[('workout shoes', 0.39309699602751175), ('a 1/2 size', 0.06939407920791109), ('1/2', 0.0), ('I', 0.0)]",95.165,undec
2020,2020,2020,1.0,True,"02 25, 2018",AUE82PKEUMKZB,B005AGO4LU,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",NAME_NOT_RETURNED,"I wore these shoe one time, from the airport in Omaha, NE to the airport in Phoenix, AZ. When I arrived in Phoenix, the left shoe/sole started squeaking and won't stop. I want to return for a refund. Need instructions for returning as no paperwork was in my package when it arrived.",Squeaky soles,1519516800,,,"[('Phoenix', 0.13682340641174387), ('AZ', 0.12052623994457602), ('NE', 0.11122305718544996), ('Omaha', 0.10744995779358685), ('instructions', 0.0693552974629173), ('the airport', 0.06430546516672844), ('these shoe', 0.06069294906899249), ('my package', 0.046387217266484676), ('no paperwork', 0.04085328354229216), ('a refund', 0.03862016545438471), ('I', 0.0), ('it', 0.0)]",78.45794811320758,undec
2021,2021,2021,2.0,True,"02 25, 2018",A2UVALXRJ35D1A,B005AGO4LU,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,They run big and are super uncomfortable and the soles squeak. They don't breathe at all.,Two Stars,1519516800,,,"[('the soles', 0.10508098920971685), ('They', 0.0)]",82.39000000000001,undec
2022,2022,2022,5.0,True,"02 21, 2018",A3E05IUHHCTRJC,B005AGO4LU,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Sahar Mahboob,Exactly what I expected! Comfortable and chic,Comfortable and,1519171200,,,"[('Exactly what', 0.0), ('I', 0.0)]",46.1682142857143,undec
2023,2023,2023,5.0,True,"02 20, 2018",A3RNGBSBRJ3YAQ,B005AGO4LU,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Andrea L Hogan,They were a gift  to my daughter she loved them,Their Cute and Pink,1519084800,,['https://images-na.ssl-images-amazon.com/images/I/71Q1TDIUL6L._SY88.jpg'],"[('my daughter', 0.12254003073616891), ('a gift', 0.1026527073797306), ('They', 0.0), ('she', 0.0), ('them', 0.0)]",111.07000000000002,undec
2024,2024,2024,5.0,True,"02 14, 2018",A13W5DGU9QF721,B005AGO4LU,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Marjorie J. Moore,Love these comfy shoes. they fit like a glove.,Five Stars,1518566400,,,"[('these comfy shoes', 0.17912137153519023), ('a glove', 0.11167675269207829), ('they', 0.0)]",108.2675,undec
2025,2025,2025,5.0,True,"02 14, 2018",A2QRWCN5YR05G9,B005AGO4LU,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Very confortable.,Smooth and confortable.,1518566400,,,[],-48.994999999999976,undec
2026,2026,2026,5.0,True,"02 12, 2018",A2UALK0MY7S3C2,B005AGO4LU,"{'Size:': ' 8 B(M) US', 'Color:': ' Energy/Mtlc Silver/Black'}",salina,i love these shoes.,Five Stars,1518393600,,,"[('these shoes', 0.18606416643214074), ('i', 0.0)]",118.175,undec
2027,2027,2027,5.0,True,"02 1, 2018",A5JF4EQ9MQC78,B005AGO4LU,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Cool Grey/Volt-pure Platinum'}",Rosalyn Russell,"Lightweight, decent arch support and comfortably to wear all day doing regular activity and sprinting.",decent arch support and comfortably to wear all day doing regular activity and sprinting,1517443200,,,"[('sprinting', 0.243481872628971), ('regular activity', 0.24052904111891416), ('Lightweight, decent arch support', 0.11761468532753944), ('all day', 0.07185570203388607)]",33.690000000000026,undec
2028,2028,2028,5.0,True,"02 1, 2018",A3VGHF7VNFBMCQ,B005AGO4LU,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",sporting road,daughter loves them,Five Stars,1517443200,,,"[('daughter', 0.2961745101860818), ('them', 0.0)]",90.99000000000004,undec
2029,2029,2029,5.0,True,"01 29, 2018",A13JGYKUU10QKH,B005AGO4LU,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",jled,"I ordered a 1/2 size smaller than my usual size, and they are perfect. These shoes are hard to find. Great customer service as well.",Good shoes,1517184000,,,"[('Great customer service', 0.2017749321329511), ('my usual size', 0.13234602988170477), ('a 1/2 size', 0.06805633692290844), ('These shoes', 0.047833951591314226), ('1/2', 0.0), ('I', 0.0), ('they', 0.0)]",93.47266666666668,undec
2030,2030,2030,4.0,True,"01 25, 2018",ATHL3S7ZD436V,B005AGO4LU,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Joanna D,"Very good overall.
Now Ive been a huge Sketchers Go Walk fan for some time and the only reason I tried these instead of the latest number 4 of those is because the tread looked too slippery to me.
These shoes are very sturdy and the grip of the soles has been very solid so far. I use them for basic workout cardio and cross training, as well as work as a massage therapist (I go through shoes fast enough that Ive recently consolidated).
If you're a Go Walk fan, these do not offer the same level of cushion-comfort as those, HOWEVER, they offer the kind of long-term comfort to make them a durable option.
The material of the shoes seem very durable and the breathable. My feet do not feel hot in them.
Now these shoes are ideal for a basic workout or cross training, I would not get them to do 25,000 steps in Walt Disney World.
Solid choice, overall.",Good shoes,1516838400,,,"[('Walt Disney World', 0.12491158996389917), ('Sketchers Go', 0.09260285441605076), ('shoes', 0.08691344198565978), ('basic workout cardio and cross training', 0.07244471643346403), ('long-term comfort', 0.07021770639704272), ('work', 0.06185796532784152), ('\nSolid choice', 0.05872136774839685), ('cushion-comfort', 0.05700379249794949), ('a basic workout or cross training', 0.05130642761344357), ('fan', 0.04986881027979482), ('the latest number', 0.04746015048541893), ('a massage therapist', 0.04631184504569984), ('the same level', 0.04046377555344354), ('These shoes', 0.040143599301294075), ('the shoes', 0.040143599301294075), ('these shoes', 0.040143599301294075), ('a Go Walk fan', 0.03937389847112074), ('the only reason', 0.03868775003365928), ('the tread', 0.03312263572664395), ('the kind', 0.03200131541798656), ('25,000 steps', 0.030689892306233715), ('a huge Sketchers', 0.030256311265725137), ('the soles', 0.0289766451931348), ('the grip', 0.024273778238484978), ('some time', 0.021350853914049808), ('My feet', 0.0179481369693626), ('The material', 0.0179481369693626), ('25,000', 0.0), ('4', 0.0), ('I', 0.0), ('me', 0.0), ('them', 0.0), ('these', 0.0), ('they', 0.0), ('those', 0.0), ('you', 0.0)]",81.77106765327696,undec
2031,2031,2031,5.0,True,"01 18, 2018",A36T5MSMYI9F3C,B005AGO4LU,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Lee Berrey,Wife loves them!,Five Stars,1516233600,,,"[('Wife', 0.2961745101860818), ('them', 0.0)]",119.19000000000004,undec
2032,2032,2032,5.0,True,"01 11, 2018",ACZAPPQ95QM86,B005AGO4LU,"{'Size:': ' 9 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Shannon Youngblood,"These shoes are extremely comfortable, and fit as expected.  Will purchase again.",Five Stars,1515628800,,,"[('These shoes', 0.07923380553105784)]",70.08365384615385,undec
2033,2033,2033,1.0,True,"01 10, 2018",A23TE15JI8Q2YQ,B005AGO4LU,"{'Size:': ' 6 B(M) US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",sonia,Artculo equivocado en color,One Star,1515542400,,['https://images-na.ssl-images-amazon.com/images/I/81-b35fKqUL._SY88.jpg'],"[('color', 0.3608563763907034), ('Artculo equivocado', 0.32630275732572994), ('Artculo equivocado en', 0.17304816931866904)]",-29.87499999999997,undec
2034,2034,2034,3.0,True,"01 9, 2018",A3U0BBRU2Q85LE,B005AGO4LU,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Alix gray,"On the left shoe, there were two stained yellow spots.",Not in perfect condition,1515456000,,,"[('two stained yellow spots', 0.21501619821488355), ('the left shoe', 0.10298136806958724), ('two', 0.0)]",95.165,undec
2035,2035,2035,5.0,True,"01 8, 2018",A174EEWMHB3J8N,B005AGO4LU,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",sneakerlover,"I love these, I had the previous iteration (or maybe two earlier?) and finally wore them out after several years. They are definitely a light-weight training shoe so I wouldn't get them if you are going to be doing a lot of running. But this also makes them extremely comfortable, I hadn't realized how hot running shoes made my feet until I switched to these. Good support and my feet stay cool all day, also noticeably light but well-made and long lasting.

I have worn them hiking in a pinch but don't really recommend it because the material is mesh-like and will let a lot of dirt in. But if you mainly take cardio classes and/or do weight training or just need something to wear around town look no further.","Very comfortable, cute, and long-lasting",1515369600,,,"[('running', 0.1170095783849452), ('several years', 0.10594055885132093), ('dirt', 0.1041701456617203), ('weight training', 0.10413239828011668), ('how hot running shoes', 0.09008118963113163), ('town', 0.0700970807575519), ('a light-weight training shoe', 0.06716121085053324), ('cardio classes', 0.06618324342987794), ('Good support', 0.058422138545437714), ('a lot', 0.05005374217248892), ('my feet', 0.04664005579756412), ('the previous iteration', 0.0397616916392789), ('all day', 0.03838593585000751), ('the material', 0.03132055687146949), ('two earlier', 0.029520457451535177), ('a pinch', 0.02677796061722685), ('I', 0.0), ('They', 0.0), ('it', 0.0), ('something', 0.0), ('them', 0.0), ('these', 0.0), ('this', 0.0), ('you', 0.0)]",67.36815920398011,undec
2036,2036,2036,5.0,True,"01 8, 2018",A1VXFXHDY4SRI5,B005AGO4LU,"{'Size:': ' 6 B(M) US', 'Color:': ' Pure Platinum/Blue Glow/Wolf Grey'}",Trl,"Super light-weight, decent arch support (mine is higher than average).  I was pleasantly surprised by the sole/tread on these for my circuit training classes, as I couldn't really tell by online pics.  Also pleasantly surprised that these ran ever so slightly bigger than Nike running shoes I use to wear 15+years ago - I always wore one to 1.5 sizes larger in their ""Hurache's""/running shoes, so I was really worried my size 6 would be too small - there is actually more toe room in these shoes than any other size 6 shoe I own (athletic, heel, boot).  But it is the correct amount of room from big toe to edge of shoe for me (an inch or less, I don't want my big toe being jammed into edge of shoe when lunging, jumping, etc.).  Shoes arrived with an odd yellowish color on side of one shoe, but no damage to box, paper lining etc - I was happy that a clorox wipe easily cleaned the shoe and did not discolor any further.  I am very happy and highly recommend, although I have only worked out it once!","Super light-weight, nice tread and arch support - love them so far!",1515369600,,,"[('Shoes', 0.15178999526944598), ('shoe', 0.15178999526944598), ('Nike running shoes', 0.14382436002329863), ('more toe room', 0.11539128397170861), ('big toe', 0.11452525080596199), ('online pics', 0.09333708408192794), ('6 shoe', 0.07010879570328532), ('one shoe', 0.07010879570328532), ('the shoe', 0.07010879570328532), ('these shoes', 0.07010879570328532), ('room', 0.06955133214425617), ('box', 0.061889617157997845), ('my big toe', 0.060736186096489383), ('15+years', 0.059930857462106496), ('their ""Huraches""/running shoes', 0.059497207921853645), ('edge', 0.05832855342466277), ('side', 0.05830520763773947), ('any other size', 0.05616236806046249), ('an odd yellowish color', 0.04689088960276024), ('a clorox wipe', 0.045346782215293195), ('Nike', 0.045292863093012614), ('my size', 0.04447569048616222), ('my circuit training classes', 0.04227559628744695), ('Super light-weight, decent arch support', 0.04153910698710491), ('(athletic, heel, boot', 0.03846175719309695), ('no damage', 0.02793819481698205), ('15+years ago', 0.027680877350809825), ('an inch', 0.02746426475060052), ('one to 1.5 sizes', 0.026469249121852684), ('the correct amount', 0.02406604447707104), ('the sole/tread', 0.018662815229951866), ('1.5', 0.0), ('6', 0.0), ('I', 0.0), ('it', 0.0), ('me', 0.0), ('mine', 0.0), ('one', 0.0), ('these', 0.0)]",65.56291012216407,undec
2037,2037,2037,5.0,True,"01 7, 2018",A1FQAVH5JBSV6A,B005AGO4LU,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Renata,I Love it. It is very light and the color is great.,Five Stars,1515283200,,,"[('the color', 0.1119762232357692), ('I', 0.0), ('It', 0.0), ('it', 0.0)]",102.045,undec
2038,2038,2038,5.0,True,"12 29, 2017",A2GBBOXDACUA6,B005AGO4LU,"{'Size:': ' 8.5 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Amazon Customer,"My wife loves these shoes. We have both been wearing sketchers and new balance for several years and recently we have both purchased Nike. There is a reason why Nike is still number 1 after all these years, you just cant beat their comfort.",My wife loves these shoes. We have both been ...,1514505600,,,"[('several years', 0.1967959299547192), ('Nike', 0.18524889165661926), ('number', 0.13505149831674895), ('new balance', 0.1314682061580892), ('their comfort', 0.09189087077791987), ('sketchers', 0.08145948708011218), ('all these years', 0.05906423993802565), ('these shoes', 0.05392572201224444), ('a reason', 0.03762452543500129), ('My wife', 0.03321245816948043), ('1', 0.0), ('We', 0.0), ('we', 0.0), ('you', 0.0)]",84.45000000000003,undec
2039,2039,2039,5.0,True,"12 28, 2017",A2LZMWZ1CM4PF3,B005AGO4LU,"{'Size:': ' 8 B(M) US', 'Color:': ' Energy/Mtlc Silver/Black'}",Kitten,"Absolutly love these shoes!! Beautiful color, comfy, and lightweight",New Favorite Shoes,1514419200,,['https://images-na.ssl-images-amazon.com/images/I/716r65w8StL._SY88.jpg'],"[('Beautiful color', 0.22146626324067367), ('these shoes', 0.09765934981556511)]",42.46750000000003,undec
